"team","as_of_date","feature_source_date","squad_size","num_players_with_value","squad_value","log_squad_value","top11_value","log_top11_value","top15_value","log_top15_value","top23_value","log_top23_value","median_player_value","squad_value_concentration","top5_value_share","top11_to_top23_ratio","value_drop_11_to_23","avg_age","value_weighted_avg_age","top11_avg_age","top11_u24_value_share","top11_over30_value_share","goalkeeper_value","log_goalkeeper_value","defense_value","log_defense_value","midfield_value","log_midfield_value","attack_value","log_attack_value","top1_goalkeeper_value","log_top1_goalkeeper_value","top4_defense_value","log_top4_defense_value","top4_midfield_value","log_top4_midfield_value","top3_attack_value","log_top3_attack_value","defense_value_share","midfield_value_share","attack_value_share","squad_value_momentum_6m","squad_value_momentum_12m","top11_value_momentum_6m","top11_value_momentum_12m","total_caps","total_goals","missing_value_share"
"Somalia",2013-07-01,2013-06-30,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,13.7960301163587,NA,13.7960301163587,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"South Africa",2013-07-01,2013-06-30,126,30,24200000,17.0018632324492,19950000,16.8087397514255,21950000,16.9042777430435,23750000,16.9830931305502,3e+05,0.824380165289256,0.599173553719008,0.84,0.825396825396825,16.5360972588899,25.7184793614698,25.2469665857756,0.280701754385965,0.275689223057644,1e+06,13.8155115579638,5525000,15.5247939863635,14800000,16.5101378063019,2875000,14.8715635800396,1e+06,13.8155115579638,5400000,15.5019096967197,1.1e+07,16.2134059216717,2100000,14.557448378884,0.228305785123967,0.611570247933884,0.118801652892562,0.089644438393222,0.0728373208301356,0.0781647687741085,0.0176995762043077,NA,NA,0.761904761904762
"Southern Sudan",2013-07-01,2013-06-30,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,13.7453798767967,NA,13.7453798767967,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"Spain",2013-07-01,2013-06-30,2169,690,1972950000,21.402795722054,4.4e+08,19.9022852871493,5.37e+08,20.1015086543353,6.91e+08,20.3536503831791,1e+06,0.22301629539522,0.122152107250564,0.636758321273517,0.477083333333333,18.3054913608684,26.4570131008196,27.3538672142368,0,0.0681818181818182,147825000,18.8115397064359,517200000,20.0639402067955,821650000,20.5268250728086,483275000,19.9960964098412,3e+07,17.2167079729598,1.15e+08,18.5604426950232,1.99e+08,19.1088153877139,7.8e+07,18.1722193974744,0.262145518132745,0.416457588889734,0.244950454902557,0.00480128956239412,0.0995933962561928,-0.0552626785528609,-0.0357180825223331,NA,NA,0.681881051175657
"Sri Lanka",2013-07-01,2013-06-30,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,22.7624914442163,NA,22.7624914442163,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"St. Kitts & Nevis",2013-07-01,2013-06-30,4,1,50000,10.8197982842103,50000,10.8197982842103,50000,10.8197982842103,50000,10.8197982842103,50000,1,1,1,NA,20.974674880219,21.6618754277892,20.974674880219,1,0,0,0,0,0,50000,10.8197982842103,0,0,0,0,0,0,50000,10.8197982842103,0,0,0,1,0,0,0,0,0,NA,NA,0.75
"St. Lucia",2013-07-01,2013-06-30,4,1,50000,10.8197982842103,50000,10.8197982842103,50000,10.8197982842103,50000,10.8197982842103,50000,1,1,1,NA,16.2826830937714,19.7754962354552,16.2826830937714,1,0,0,0,0,0,50000,10.8197982842103,0,0,0,0,0,0,50000,10.8197982842103,0,0,0,1,0,-0.405458441552607,-0.405458441552607,-0.405458441552607,-0.405458441552607,NA,NA,0.75
"St. Vincent & Grenadinen",2013-07-01,2013-06-30,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,9.4072553045859,NA,9.4072553045859,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"Sudan",2013-07-01,2013-06-30,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,7.30184804928131,NA,7.30184804928131,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"Suriname",2013-07-01,2013-06-30,62,22,17250000,16.6633227594127,14500000,16.4896592763563,1.6e+07,16.5880993427041,17250000,16.6633227594127,4e+05,0.840579710144927,0.56231884057971,0.840579710144927,0.810344827586207,16.9313550153452,24.4671805096767,24.041067761807,0.331034482758621,0,1e+05,11.5129354649202,7e+06,15.7614208498767,6900000,15.747032114495,3250000,14.9941658619982,1e+05,11.5129354649202,5900000,15.5904630783675,6200000,15.6400600113056,2400000,14.6909797119848,0.405797101449275,0.4,0.188405797101449,-0.00144822609247086,0.17884931973013,-0.0569668207877392,0.0901510904881171,NA,NA,0.645161290322581
"Sweden",2013-07-01,2013-06-30,764,146,213690000,19.1800369293023,98500000,18.4055671162946,113500000,18.5473134036963,134200000,18.7148417899534,750000,0.460948102391315,0.313538303149422,0.73397913561848,0.667766497461929,14.1075072298612,26.8016924604587,27.9011884761371,0.0710659898477157,0.441624365482233,12440000,16.3364277256612,53300000,17.7914469078978,72100000,18.0935646161248,75850000,18.1442682769427,3e+06,14.9141231799657,19500000,16.785925074816,3.7e+07,17.4264284976355,41500000,17.5412040092973,0.249426739669615,0.337404651598109,0.354953437222144,-0.0199228234266435,-0.0232431456704703,-0.0171116403004774,-0.0171116403004774,NA,NA,0.80890052356021
"Switzerland",2013-07-01,2013-06-30,400,87,201400000,19.120803543214,1.15e+08,18.5604426950232,136250000,18.7300019988471,161050000,18.8972254399507,7e+05,0.571002979145978,0.35253227408143,0.714063955293387,0.632934782608696,14.1641235189274,25.2892059822859,25.4311492750918,0.291304347826087,0,18075000,16.7100403813341,70825000,18.0757226178002,85800000,18.2675295761132,26700000,17.1001741608237,8e+06,15.8949522246441,3.9e+07,17.4790722297349,5.4e+07,17.8044946230471,14500000,16.4896592763563,0.351663356504469,0.426017874875869,0.132571996027805,0.188197774058917,0.218005333457622,0.142766450061021,0.142766450061021,NA,NA,0.7825
"Syria",2013-07-01,2013-06-30,22,2,2125000,14.5692828309288,2125000,14.5692828309288,2125000,14.5692828309288,2125000,14.5692828309288,1062500,1,1,1,NA,15.6076162030988,28.7074928534042,19.0798332399975,0.0588235294117647,0,0,0,0,0,125000,11.7360770162524,0,0,0,0,0,0,125000,11.7360770162524,0,0,0,0.0588235294117647,0,0,0,0,0,NA,NA,0.909090909090909
"Tahiti",2013-07-01,2013-06-30,1,1,4e+05,12.899222326087,4e+05,12.899222326087,4e+05,12.899222326087,4e+05,12.899222326087,4e+05,1,1,1,NA,33.1362080766598,33.1362080766598,33.1362080766598,0,1,0,0,0,0,0,0,4e+05,12.899222326087,0,0,0,0,0,0,4e+05,12.899222326087,0,0,1,-0.223143051315335,-0.405464274776568,-0.223143051315335,-0.405464274776568,NA,NA,0
"Tajikistan",2013-07-01,2013-06-30,44,4,825000,13.6231398774373,825000,13.6231398774373,825000,13.6231398774373,825000,13.6231398774373,2e+05,1,1,1,NA,13.2703627652293,20.8513886296227,18.6706489950843,1,0,0,0,4e+05,12.899222326087,425000,12.959846800845,0,0,0,0,4e+05,12.899222326087,425000,12.959846800845,0,0,0.484848484848485,0.515151515151515,0,0.200670426102246,0.277631348720037,0.200670426102246,0.277631348720037,NA,NA,0.909090909090909
"Tanzania",2013-07-01,2013-06-30,6,1,5e+05,13.1223653774023,5e+05,13.1223653774023,5e+05,13.1223653774023,5e+05,13.1223653774023,5e+05,1,1,1,NA,12.8135979922428,20.5201916495551,12.8135979922428,1,0,0,0,0,0,0,0,5e+05,13.1223653774023,0,0,0,0,0,0,5e+05,13.1223653774023,0,0,1,0,0.916287731884655,0,0.916287731884655,NA,NA,0.833333333333333
"Thailand",2013-07-01,2013-06-30,60,3,325000,12.6915835382302,325000,12.6915835382302,325000,12.6915835382302,325000,12.6915835382302,1e+05,1,1,1,NA,15.3112936344969,24.1568999104933,20.7063655030801,0.384615384615385,0,1e+05,11.5129354649202,25000,10.1266711030504,0,0,2e+05,12.2060776455177,1e+05,11.5129354649202,25000,10.1266711030504,0,0,2e+05,12.2060776455177,0.0769230769230769,0,0.615384615384615,0,0.0800424512641023,0,0.0800424512641023,NA,NA,0.95
"The Gambia",2013-07-01,2013-06-30,87,10,4250000,15.2624297761947,4250000,15.2624297761947,4250000,15.2624297761947,4250000,15.2624297761947,2e+05,1,0.870588235294118,1,NA,13.7749769878921,26.3457583444055,24.5510546947919,0.152941176470588,0.0470588235294118,0,0,350000,12.7656912906044,3e+05,12.6115410869661,3600000,15.0964446812041,0,0,350000,12.7656912906044,3e+05,12.6115410869661,3200000,14.9786616802699,0.0823529411764706,0.0705882352941176,0.847058823529412,0.275985957905208,0.331777299742297,0.275985957905208,0.331777299742297,NA,NA,0.885057471264368
"Togo",2013-07-01,2013-06-30,45,18,3.2e+07,17.281246492014,30350000,17.2283071084187,31600000,17.2686677102027,3.2e+07,17.281246492014,8e+05,0.9484375,0.765625,0.9484375,0.914568133678513,18.2464978325348,27.3211413415469,26.7567668471159,0.131795716639209,0.0329489291598023,1e+06,13.8155115579638,9e+05,13.7101511534169,6500000,15.687312888712,23600000,16.9767573123687,1e+06,13.8155115579638,9e+05,13.7101511534169,6300000,15.6560603500919,18500000,16.7332813441026,0.028125,0.203125,0.7375,-0.00933132713863927,-0.297787086261835,-0.0228022901311675,-0.326062859745733,NA,NA,0.6
"Trinidad and Tobago",2013-07-01,2013-06-30,21,6,9575000,16.0746661974696,9575000,16.0746661974696,9575000,16.0746661974696,9575000,16.0746661974696,650000,1,0.997389033942559,1,NA,15.772888758515,26.5262142064432,20.730259473586,0.135770234986945,0.0261096605744125,0,0,1e+06,13.8155115579638,3300000,15.009433329467,5275000,15.4784894268998,0,0,1e+06,13.8155115579638,3300000,15.009433329467,5275000,15.4784894268998,0.10443864229765,0.344647519582245,0.550913838120104,0.201831775283612,0.231007260634124,0.201831775283612,0.231007260634124,NA,NA,0.714285714285714
"Tunisia",2013-07-01,2013-06-30,122,53,54125000,17.8068067627627,30900000,17.2462667742304,36650000,17.4169240135821,44250000,17.6053659520171,6e+05,0.570900692840647,0.341801385681293,0.698305084745763,0.603964401294498,18.9825293701821,25.7563002973382,26.3630141248211,0.40453074433657,0,250000,12.4292201968364,17650000,16.6862463980008,11125000,16.2247054759042,24925000,17.0313819139325,250000,12.4292201968364,10500000,16.1668859103658,7500000,15.8304137118399,1e+07,16.1180957509583,0.326096997690531,0.20554272517321,0.460508083140878,0.00788318466161186,0.0747832741870056,0.0295588012706673,0.0738590586573764,NA,NA,0.565573770491803
"Turkey",2013-07-01,2013-06-30,2180,675,557075000,20.1382104405324,105250000,18.471849040028,129450000,18.6788052718868,168450000,18.9421495337533,250000,0.188933267513351,0.113539469550779,0.624814485010389,0.449564528899446,16.148422716109,26.0990820753697,25.9889241490884,0.211401425178147,0.0665083135391924,40050000,17.5056392564474,186700000,19.0450136138681,180850000,19.0131785218918,149325000,18.8216357032794,7e+06,15.7614208498767,30750000,17.2414005847371,36500000,17.41282284595,36200000,17.4045697044203,0.335143382847911,0.324642103845981,0.26805187811336,-0.00210700994345459,0.000359082547312539,0.00523935463608893,-0.0183577759013822,NA,NA,0.690366972477064
"Turkmenistan",2013-07-01,2013-06-30,2,1,250000,12.4292201968364,250000,12.4292201968364,250000,12.4292201968364,250000,12.4292201968364,250000,1,1,1,NA,14.0396988364134,21.429158110883,14.0396988364134,1,0,0,0,0,0,0,0,250000,12.4292201968364,0,0,0,0,0,0,250000,12.4292201968364,0,0,1,1.20396347107349,1.20396347107349,1.20396347107349,1.20396347107349,NA,NA,0.5
"Uganda",2013-07-01,2013-06-30,69,5,1375000,14.1339650163553,1375000,14.1339650163553,1375000,14.1339650163553,1375000,14.1339650163553,150000,1,1,1,NA,15.1496394171155,24.6537987679671,20.9913508804679,0.418181818181818,0,0,0,50000,10.8197982842103,0,0,1325000,14.0969237721192,0,0,50000,10.8197982842103,0,0,1250000,14.0386549092782,0.0363636363636364,0,0.963636363636364,0.45198470815903,0.510825138917975,0.45198470815903,0.510825138917975,NA,NA,0.927536231884058
"Ukraine",2013-07-01,2013-06-30,1623,399,306775000,19.5416251410866,90500000,18.3208604197199,1.04e+08,18.459901466721,1.26e+08,18.6517924728523,4e+05,0.295004482112297,0.190693505011816,0.718253968253968,0.640423572744015,16.8618078265352,26.1330202576081,25.2718561383859,0.668508287292818,0.0773480662983425,31175000,17.2551270816074,102225000,18.4426868339973,97775000,18.3981794888334,75600000,18.1409668543773,6e+06,15.607270193859,24500000,17.0141837163313,32500000,17.2967506780692,30500000,17.2332372743645,0.33322467606552,0.318718930812485,0.246434683399886,0.0422797428753334,0.0969658562515363,0.104746829238849,0.174616508311377,NA,NA,0.754158964879852
"United Arab Emirates",2013-07-01,2013-06-30,27,1,150000,11.9183972397228,150000,11.9183972397228,150000,11.9183972397228,150000,11.9183972397228,150000,1,1,1,NA,14.5804750678125,24.1642710472279,18.5310186049406,0,0,0,0,150000,11.9183972397228,0,0,0,0,0,0,150000,11.9183972397228,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0.962962962962963
"United States",2013-07-01,2013-06-30,614,48,81825000,18.2200933905727,52750000,17.7810743492778,61550000,17.9353604268417,72950000,18.1052848466411,9e+05,0.644668499847235,0.391078521234342,0.723098012337217,0.648973143759874,13.0301319652997,27.0972219346768,27.509178022525,0.227488151658768,0.355450236966825,9800000,16.0978930456816,21200000,16.869511786812,24675000,17.0213011838107,26150000,17.0793597867161,3500000,15.0682738121739,1.3e+07,16.3804599923489,16250000,16.6036035282785,20500000,16.8359354928891,0.259089520317751,0.301558203483043,0.319584479071189,0.0663121668305173,0.0630527115753026,0.0337381389813523,-0.000947418338089534,NA,NA,0.921824104234528
"Uruguay",2013-07-01,2013-06-30,343,104,296575000,19.5078106988833,1.93e+08,19.0782007520505,212500000,19.1744525510346,234200000,19.2716860133977,8e+05,0.650762876169603,0.468684143977072,0.824081981212639,0.804317789291883,17.3201389678781,26.1738590639207,27.1900939580611,0.0673575129533679,0,17600000,16.6834095168266,87575000,18.2880061384666,56525000,17.8501935938196,134875000,18.7198589889568,1.6e+07,16.5880993427041,5.1e+07,17.7473362102964,3.3e+07,17.3120181497338,9.8e+07,18.4004780468389,0.295287869847425,0.190592598836719,0.454775351934587,0.118151896983036,0.121858597026328,0.172012186162593,0.165877197632717,NA,NA,0.696793002915452
"Uzbekistan",2013-07-01,2013-06-30,58,7,10050000,16.1230832919718,10050000,16.1230832919718,10050000,16.1230832919718,10050000,16.1230832919718,5e+05,1,0.975124378109453,1,NA,16.2863414288749,26.3238768511992,25.5745130981271,0,0.054726368159204,0,0,2e+06,14.5086582385241,6600000,15.7025803585118,1450000,14.1870748040517,0,0,2e+06,14.5086582385241,6600000,15.7025803585118,1450000,14.1870748040517,0.199004975124378,0.656716417910448,0.144278606965174,-0.0197050691378209,0.04841709450222,-0.0197050691378209,0.04841709450222,NA,NA,0.879310344827586
"Vanuatu",2013-07-01,2013-06-30,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,19.750855578371,NA,19.750855578371,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"Venezuela",2013-07-01,2013-06-30,137,31,52150000,17.7696347585865,42100000,17.5555583224056,46300000,17.6506525406547,50600000,17.7394621540205,8e+05,0.807286673058485,0.556088207094918,0.83201581027668,0.81492478226445,16.3027423472574,26.2416146757202,27.5176404704125,0.261282660332542,0.106888361045131,2600000,14.771022387607,14050000,16.4581330249184,14350000,16.4792605698563,21150000,16.8671505107379,1500000,14.2209763327389,12500000,16.3412392822725,11500000,16.25785768029,17600000,16.6834095168266,0.26941514860978,0.275167785234899,0.405560882070949,-0.0858521867142592,-0.00335008682115046,-0.15381129072577,-0.107969932332892,NA,NA,0.773722627737226
"Vietnam",2013-07-01,2013-06-30,47,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,14.209795098082,NA,17.3818679609234,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"Wales",2013-07-01,2013-06-30,152,45,117625000,18.5830121643714,9.6e+07,18.3798587598488,103750000,18.4574947267136,112500000,18.5384637884976,750000,0.81615302869288,0.654622741764081,0.853333333333333,0.842447916666667,17.1367124175943,25.0079684259758,25.89110820733,0.729166666666667,0.0260416666666667,7675000,15.8534789817307,22400000,16.9245715614681,38975000,17.4784309985656,48575000,17.6986195738145,4e+06,15.2018051690841,15500000,16.5563506464056,3.2e+07,17.281246492014,45500000,17.6332229058992,0.190435706695005,0.33134962805526,0.412964930924548,-0.0395885026151426,0.0965436705177467,-0.0332937277583625,0.101317771530155,NA,NA,0.703947368421053
"Yemen",2013-07-01,2013-06-30,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,8.68583162217659,NA,8.68583162217659,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"Zambia",2013-07-01,2013-06-30,24,7,7550000,15.8370582536755,7550000,15.8370582536755,7550000,15.8370582536755,7550000,15.8370582536755,6e+05,1,0.933774834437086,1,NA,16.3538672142368,25.027836327291,21.0202227614959,0.589403973509934,0,0,0,6e+05,13.3046866008636,350000,12.7656912906044,6600000,15.7025803585118,0,0,6e+05,13.3046866008636,350000,12.7656912906044,6100000,15.623799493078,0.0794701986754967,0.0463576158940397,0.874172185430464,-0.00660068315996831,-0.219162099947678,-0.00660068315996831,-0.219162099947678,NA,NA,0.708333333333333
"Zimbabwe",2013-07-01,2013-06-30,26,8,4275000,15.2682948942711,4275000,15.2682948942711,4275000,15.2682948942711,4275000,15.2682948942711,5e+05,1,0.853801169590643,1,NA,18.748907492234,26.718573755859,24.1533196440794,0.263157894736842,0.116959064327485,0,0,125000,11.7360770162524,1750000,14.3751269173281,2400000,14.6909797119848,0,0,125000,11.7360770162524,1750000,14.3751269173281,1900000,14.4573649704523,0.0292397660818713,0.409356725146199,0.56140350877193,-0.0512932826916472,-0.0288204318900913,-0.0512932826916472,-0.0288204318900913,NA,NA,0.692307692307692
"Afghanistan",2014-01-01,2013-12-31,3,2,325000,12.6915835382302,325000,12.6915835382302,325000,12.6915835382302,325000,12.6915835382302,162500,1,1,1,NA,19.9552817704768,23.4349497183173,19.9552817704768,1,0,0,0,3e+05,12.6115410869661,25000,10.1266711030504,0,0,0,0,3e+05,12.6115410869661,25000,10.1266711030504,0,0,0.923076923076923,0.0769230769230769,0,0.0800424512641023,-0.0741077523741538,0.0800424512641023,-0.0741077523741538,NA,NA,0.333333333333333
"Albania",2014-01-01,2013-12-31,183,50,33625000,17.3307804256261,19700000,16.7961292444696,23100000,16.9553432187821,28675000,17.1715362558533,5e+05,0.585873605947955,0.377695167286245,0.687009590235397,0.582381556683587,16.5218523131473,24.8799737410594,24.8507249082198,0.472081218274112,0.263959390862944,1300000,14.0778755916622,10450000,16.1621126320689,13775000,16.4383659855985,8e+06,15.8949522246441,1e+06,13.8155115579638,6500000,15.687312888712,9200000,16.0347141507149,3800000,15.1505118878545,0.310780669144981,0.409665427509294,0.237918215613383,0.105773650127077,0.138535924019159,0.101420173027549,0.121278980550336,NA,NA,0.726775956284153
"Algeria",2014-01-01,2013-12-31,200,65,102975000,18.4499968079975,62200000,17.9458655737866,70700000,18.0739561450111,82150000,18.2240574146204,750000,0.60403010439427,0.427288176741928,0.757151552038953,0.705988745980707,18.1770704996578,24.9552261028382,24.9221579242113,0.57395498392283,0,750000,13.5278298188449,13600000,16.4255804242357,45100000,17.6243928266459,43525000,17.5888460665938,5e+05,13.1223653774023,6900000,15.747032114495,2.7e+07,17.1113474610056,2.3e+07,16.9510048173717,0.132070890992959,0.437970381160476,0.4226754066521,0.0943880501165069,0.31533284386672,0.10500330723001,0.374985797047721,NA,NA,0.675
"Andorra",2014-01-01,2013-12-31,36,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,16.2850406875048,NA,23.64681724846,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,1
"Angola",2014-01-01,2013-12-31,84,32,25350000,17.0482893274492,19200000,16.7704208890813,21200000,16.869511786812,2.4e+07,16.9935644299789,450000,0.757396449704142,0.583826429980276,0.8,0.770833333333333,17.4977347544083,24.8496355607397,24.6608176218032,0.473958333333333,0.130208333333333,1050000,13.8643016745142,2850000,14.862829903122,1600000,14.2855148122098,19850000,16.8037146154753,5e+05,13.1223653774023,2050000,14.5333508389194,1600000,14.2855148122098,9800000,16.0978930456816,0.112426035502959,0.0631163708086785,0.783037475345168,0.0464260949999691,0.19302956266727,0.00522194370846663,0.104203771809871,NA,NA,0.619047619047619
"Antigua and Barbuda",2014-01-01,2013-12-31,9,4,1775000,14.3893115442718,1775000,14.3893115442718,1775000,14.3893115442718,1775000,14.3893115442718,337500,1,1,1,NA,18.0451745379877,27.4223134839151,18.0451745379877,0.436619718309859,0.563380281690141,0,0,275000,12.5245300130057,1e+06,13.8155115579638,4e+05,12.899222326087,0,0,275000,12.5245300130057,1e+06,13.8155115579638,4e+05,12.899222326087,0.154929577464789,0.563380281690141,0.225352112676056,0.0882925551413738,0.119545079109471,0.0882925551413738,0.119545079109471,NA,NA,0.555555555555556
